,gprs_ticket_id,waybill_no,schedule_no,trip_no,etim_no,route_no,route_id,transaction_no,ticket_no,tkt_type_short_code,tkt_sub_type_short_code,from_stop_seq_no,from_bus_stop_code_english,from_bus_stop_id,till_stop_seq_no,till_bus_stop_code_english,till_bus_stop_id,travelled_km,px_count,lugg_units,px_total_amount,lugg_total_amount,toll_amt,total_ticket_amount,concession_type,group_ticket_mode,payment_mode,ticket_date,ticket_time,upload_flag,bus_service_id,fare_type,depot_id,vehicle_no,ticket_code,pass_id_no,epurse_card_no,epurse_card_issuer_name,epurse_curr_amount_qstr,epurse_last_amount_qstr,epurse_last_waybill_no_qstr,epurse_last_tkt_no,epurse_last_tkt_date,epurse_last_tkt_time,epurse_last_from_stop_code,epurse_last_to_stop_code,tkt_printed_flag,shift_no,trip_status,trip_end_condition,waybill_type,schedule_id,conductor_token_id,rate_fare_id,service_tax_amt,stage_ticket,inserted_by,inserted_date
22,260390199,D2016081300269,36A/6,3,325-744-520,36-AUP,4741,46,42,1,AD,11,KR MKT,32,20,NGNDRB,5180,,1,0,14,0,0,14,0,0,0,8/13/2016,15:56:30,N,1,N,35,KA01FA0296,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
23,260390200,D2016081300269,36A/6,3,325-744-520,36-AUP,4741,47,0,0,TL,24,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/13/2016,16:24:44,N,1,N,35,KA01FA0296,0,0,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
24,260390201,D2016081300269,36A/6,4,325-744-520,36-ADN,4743,48,0,0,TS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/13/2016,16:24:44,N,1,N,35,KA01FA0296,1.0.3.323,4009,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
25,260390202,D2016081300269,36A/6,4,325-744-520,36-ADN,4743,49,43,1,AD,1,AVLH-2,4938,14,CMRP,3032,,1,0,14,0,0,14,0,0,0,8/13/2016,16:24:47,N,1,N,35,KA01FA0296,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
26,260390203,D2016081300269,36A/6,4,325-744-520,36-ADN,4743,50,44,1,SC,1,AVLH-2,4938,9,GNSBHV,1358,,1,0,9,0,0,9,0,0,0,8/13/2016,16:25:02,N,1,N,35,KA01FA0296,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
27,260390204,D2016081300269,36A/6,4,325-744-520,36-ADN,4743,51,45,1,AD,1,AVLH-2,4938,14,CMRP,3032,,1,0,14,0,0,14,0,0,0,8/13/2016,16:29:04,N,1,N,35,KA01FA0296,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
28,260390205,D2016081300269,36A/6,4,325-744-520,36-ADN,4743,52,46,1,AD,1,AVLH-2,4938,23,KBS123,8456,,1,0,19,0,0,19,0,0,0,8/13/2016,16:29:26,N,1,N,35,KA01FA0296,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
29,260390206,D2016081300269,36A/6,4,325-744-520,36-ADN,4743,53,47,1,AD,1,AVLH-2,4938,23,KBS123,8456,,1,0,19,0,0,19,0,0,0,8/13/2016,16:29:43,N,1,N,35,KA01FA0296,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
30,260390207,D2016081300269,36A/6,4,325-744-520,36-ADN,4743,54,48,3,AD,1,AVLH-2,4938,23,KBS123,8456,,1,0,19,0,0,33,0,1,0,8/13/2016,16:29:56,N,1,N,35,KA01FA0296,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
31,260390208,D2016081300269,36A/6,4,325-744-520,36-ADN,4743,55,48,3,SC,1,AVLH-2,4938,23,KBS123,8456,,1,0,14,0,0,33,0,1,0,8/13/2016,16:29:56,N,1,N,35,KA01FA0296,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,3412,9727,12,0,0,1,8/13/2016 16:43
32,260390209,D3116081300211,242TC/1,2,325-721-542,242-TCDN,27917,39,33,1,AD,39,BDH1,1884,46,KMKP,311,,1,0,14,0,0,14,0,0,0,8/13/2016,16:38:37,N,1,N,27,KA01F8654,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,28816,6109,12,0,0,1,8/13/2016 16:43
33,260390210,D3116081300211,242TC/1,2,325-721-542,242-TCDN,27917,40,34,1,SC,39,BDH1,1884,43,SKDKT1,308,,1,0,4,0,0,4,0,0,0,8/13/2016,16:40:02,N,1,N,27,KA01F8654,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,28816,6109,12,0,0,1,8/13/2016 16:43
34,260390211,D3116081300211,242TC/1,2,325-721-542,242-TCDN,27917,41,35,1,AD,39,BDH1,1884,49,MGDTLG,314,,1,0,19,0,0,19,0,0,0,8/13/2016,16:40:19,N,1,N,27,KA01F8654,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,28816,6109,12,0,0,1,8/13/2016 16:43
35,260390212,D3116081300211,242TC/1,2,325-721-542,242-TCDN,27917,42,36,1,AD,39,BDH1,1884,49,MGDTLG,314,,2,0,38,0,0,38,0,0,0,8/13/2016,16:40:46,N,1,N,27,KA01F8654,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,28816,6109,12,0,0,1,8/13/2016 16:43
36,260390213,D3116081300211,242TC/1,2,325-721-542,242-TCDN,27917,43,37,1,AD,39,BDH1,1884,43,SKDKT1,308,,1,0,5,0,0,5,0,0,0,8/13/2016,16:41:32,N,1,N,27,KA01F8654,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,28816,6109,12,0,0,1,8/13/2016 16:43
37,260390214,D3116081300211,242TC/1,2,325-721-542,242-TCDN,27917,44,38,1,AD,39,BDH1,1884,43,SKDKT1,308,,1,0,5,0,0,5,0,0,0,8/13/2016,16:42:24,N,1,N,27,KA01F8654,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,28816,6109,12,0,0,1,8/13/2016 16:43
38,260390215,D2116081300094,601/2,3,325-739-651,601UP,16299,202,172,1,AD,177,BMH4,47,192,BSKTTMC0,4140,,1,0,14,0,0,14,0,0,0,8/13/2016,16:31:42,N,1,N,26,KA01F9570,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,15516,12338,12,0,0,1,8/13/2016 16:43
39,260390216,D2116081300094,601/2,3,325-739-651,601UP,16299,203,173,1,AD,177,BMH4,47,192,BSKTTMC0,4140,,1,0,14,0,0,14,0,0,0,8/13/2016,16:33:04,N,1,N,26,KA01F9570,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,15516,12338,12,0,0,1,8/13/2016 16:43
40,260390217,D0316081300070,210R/1,2,325-738-802,210-RDN,32601,94,0,0,TL,27,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/13/2016,16:11:08,N,1,N,32,KA01F4713,0,0,0,0,0,0,0,0,0,0,0,0,N,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
41,260390218,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,95,0,0,TS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/13/2016,16:11:09,N,1,N,32,KA01F4713,1.0.3.323,4051,0,0,0,0,0,0,0,0,0,0,N,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
42,260390219,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,96,89,1,AD,1,KBS1,160,24,KML0,1928,,2,0,44,0,0,44,0,0,0,8/13/2016,16:11:34,N,1,N,32,KA01F4713,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
43,260390220,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,97,90,1,AD,1,KBS1,160,24,KML0,1928,,1,0,22,0,0,22,0,0,0,8/13/2016,16:13:31,N,1,N,32,KA01F4713,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
44,260390221,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,98,91,1,AD,1,KBS1,160,24,KML0,1928,,2,0,44,0,0,44,0,0,0,8/13/2016,16:13:56,N,1,N,32,KA01F4713,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
45,260390222,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,99,92,1,AD,1,KBS1,160,18,MNTYP,1540,,1,0,20,0,0,20,0,0,0,8/13/2016,16:14:48,N,1,N,32,KA01F4713,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
46,260390223,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,100,93,1,AD,1,KBS1,160,16,MMIND,2776,,1,0,19,0,0,19,0,0,0,8/13/2016,16:15:00,N,1,N,32,KA01F4713,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
47,260390224,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,101,94,1,AD,1,KBS1,160,22,DYNDSC,1923,,1,0,21,0,0,21,0,0,0,8/13/2016,16:15:40,N,1,N,32,KA01F4713,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
48,260390225,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,102,95,1,SC,8,Corpo,62,10,KR MKT,32,,1,0,4,0,0,4,0,0,0,8/13/2016,16:34:14,N,1,N,32,KA01F4713,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
49,260390226,D0316081300070,210R/1,3,325-738-802,210-RUP,21576,103,96,1,AD,8,Corpo,62,10,KR MKT,32,,1,0,5,0,0,5,0,0,0,8/13/2016,16:34:29,N,1,N,32,KA01F4713,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,26939,9243,12,0,0,1,8/13/2016 16:43
0,260879623,D1216081300112,222/1,2,325-719-768,222UP,21459,245,222,1,AD,1,KRM4,268,5,SCRLE,320,,1,0,5,0,0,5,0,0,0,8/14/2016,5:56:48,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
1,260879624,D1216081300112,222/1,2,325-719-768,222UP,21459,246,223,1,AD,1,KRM4,268,18,BNGUNVSTG,275,,1,0,17,0,0,17,0,0,0,8/14/2016,5:57:04,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
2,260879625,D1216081300112,222/1,2,325-719-768,222UP,21459,247,224,1,AD,1,KRM4,268,10,MRBS,269,,1,0,12,0,0,12,0,0,0,8/14/2016,5:57:19,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
3,260879626,D1216081300112,222/1,2,325-719-768,222UP,21459,248,225,1,AD,1,KRM4,268,30,JOKMGT,8367,,1,0,20,0,0,20,0,0,0,8/14/2016,5:57:59,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
4,260879627,D1216081300112,222/1,2,325-719-768,222UP,21459,249,226,1,AD,1,KRM4,268,10,MRBS,269,,1,0,12,0,0,12,0,0,0,8/14/2016,5:58:25,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
5,260879628,D1216081300112,222/1,2,325-719-768,222UP,21459,250,227,1,AD,1,KRM4,268,15,NDH,272,,1,0,14,0,0,14,0,0,0,8/14/2016,5:58:42,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
6,260879639,D3116081300228,600FD/1,1,325-721-598,VJNT-ATB 360BUP,15376,391,219,1,AD,15,KBS1,160,54,BTLC,373,,1,0,25,0,0,25,0,0,0,8/14/2016,6:18:43,N,1,N,27,KA01F8656,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,30363,7253,12,0,0,1,8/14/2016 6:23
7,260879640,D3116081300228,600FD/1,1,325-721-598,VJNT-ATB 360BUP,15376,392,220,1,AD,15,KBS1,160,63,ATB0,8546,,3,0,78,0,0,78,0,0,0,8/14/2016,6:22:05,N,1,N,27,KA01F8656,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,30363,7253,12,0,0,1,8/14/2016 6:23
8,260879671,D2716081300145,345C/1,1,325-738-858,345-CDN,22107,249,236,1,AD,24,JNHR,52,36,KMT1,3014,,1,0,17,0,0,17,0,0,0,8/14/2016,6:17:36,N,1,N,36,KA01F3609,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,30571,8417,12,0,0,1,8/14/2016 6:23
9,260879672,D2716081300145,345C/1,1,325-738-858,345-CDN,22107,250,237,1,AD,24,JNHR,52,36,KMT1,3014,,1,0,17,0,0,17,0,0,0,8/14/2016,6:17:50,N,1,N,36,KA01F3609,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,30571,8417,12,0,0,1,8/14/2016 6:23
10,260879673,D2716081300145,345C/1,1,325-738-858,345-CDN,22107,251,238,1,AD,24,JNHR,52,36,KMT1,3014,,1,0,17,0,0,17,0,0,0,8/14/2016,6:18:06,N,1,N,36,KA01F3609,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,30571,8417,12,0,0,1,8/14/2016 6:23
11,260879674,D2716081300145,345C/1,1,325-738-858,345-CDN,22107,252,239,1,AD,24,JNHR,52,36,KMT1,3014,,3,0,51,0,0,51,0,0,0,8/14/2016,6:18:34,N,1,N,36,KA01F3609,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,30571,8417,12,0,0,1,8/14/2016 6:23
12,260879675,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,299,272,3,AD,27,CHWNG,5022,50,JOKTA,560,,1,0,19,0,0,29,0,1,0,8/14/2016,6:19:13,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
13,260879676,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,300,272,3,CH,27,CHWNG,5022,50,JOKTA,560,,1,0,10,0,0,29,0,1,0,8/14/2016,6:19:13,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
14,260879677,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,301,273,1,AD,27,CHWNG,5022,38,MRTALY,550,,1,0,14,0,0,14,0,0,0,8/14/2016,6:19:25,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
15,260879678,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,302,274,1,AD,27,CHWNG,5022,50,JOKTA,560,,1,0,19,0,0,19,0,0,0,8/14/2016,6:19:43,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
16,260879679,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,303,275,1,AD,27,CHWNG,5022,50,JOKTA,560,,1,0,19,0,0,19,0,0,0,8/14/2016,6:20:15,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
17,260879680,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,304,276,1,AD,27,CHWNG,5022,57,KGR2,5494,,2,0,40,0,0,40,0,0,0,8/14/2016,6:21:05,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
18,260879681,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,305,277,1,AD,34,PPDRP,2001,50,JOKTA,560,,1,0,17,0,0,17,0,0,0,8/14/2016,6:22:43,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
19,260879682,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,306,278,1,AD,34,PPDRP,2001,57,KGR2,5494,,1,0,19,0,0,19,0,0,0,8/14/2016,6:23:01,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
20,260879683,D0816081300173,401MC/1,1,325-718-159,401-MCUP,24694,307,279,1,AD,34,PPDRP,2001,57,KGR2,5494,,1,0,19,0,0,19,0,0,0,8/14/2016,6:23:24,N,1,N,39,KA01F8919,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,27332,10649,12,0,0,1,8/14/2016 6:23
21,260879684,D0616081300080,314T/3,3,325-738-317,314-TDN,2996,134,112,1,AD,7,BEMLG1,9280,26,KBS123,8456,,1,0,20,0,0,20,0,0,0,8/14/2016,6:17:19,N,1,N,14,KA01F4801,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,1632,3245,12,0,0,1,8/14/2016 6:23
22,260879685,D0616081300080,314T/3,3,325-738-317,314-TDN,2996,135,113,1,AD,7,BEMLG1,9280,26,KBS123,8456,,1,0,20,0,0,20,0,0,0,8/14/2016,6:19:49,N,1,N,14,KA01F4801,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,1632,3245,12,0,0,1,8/14/2016 6:23
23,260879686,D0616081300080,314T/3,3,325-738-317,314-TDN,2996,136,114,1,AD,7,BEMLG1,9280,26,KBS123,8456,,1,0,20,0,0,20,0,0,0,8/14/2016,6:20:01,N,1,N,14,KA01F4801,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,1632,3245,12,0,0,1,8/14/2016 6:23
24,260879687,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,321,300,1,AD,27,SNSDRA,45,32,MDWL1,50,,1,0,14,0,0,14,0,0,0,8/14/2016,5:53:22,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
25,260879688,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,322,301,1,AD,27,SNSDRA,45,47,KBS123,8456,,2,0,44,0,0,44,0,0,0,8/14/2016,5:53:28,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
26,260879689,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,323,302,1,AD,27,SNSDRA,45,47,KBS123,8456,,1,0,22,0,0,22,0,0,0,8/14/2016,5:53:47,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
27,260879690,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,324,303,1,AD,28,KGATE,38,47,KBS123,8456,,2,0,42,0,0,42,0,0,0,8/14/2016,5:54:21,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
28,260879691,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,325,304,1,AD,28,KGATE,38,47,KBS123,8456,,1,0,21,0,0,21,0,0,0,8/14/2016,5:54:37,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
29,260879692,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,326,305,1,AD,28,KGATE,38,47,KBS123,8456,,1,0,21,0,0,21,0,0,0,8/14/2016,5:55:10,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
30,260879693,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,327,306,1,AD,30,BMH4,47,47,KBS123,8456,,1,0,20,0,0,20,0,0,0,8/14/2016,5:56:27,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
31,260879694,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,328,307,1,AD,30,BMH4,47,47,KBS123,8456,,1,0,20,0,0,20,0,0,0,8/14/2016,5:57:25,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
32,260879695,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,329,308,1,AD,30,BMH4,47,47,KBS123,8456,,1,0,20,0,0,20,0,0,0,8/14/2016,5:58:39,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
33,260879696,D3816081300013,356M/12,1,325-739-158,356-MDN,22625,330,309,3,AD,30,BMH4,47,47,KBS123,8456,,2,0,40,0,0,60,0,1,0,8/14/2016,5:59:06,N,1,N,20,KA53F0271,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,12518,10147,12,0,0,1,8/14/2016 6:23
34,260879707,D2216081300255,267A/1,2,325-721-136,267-AUP,22414,223,195,1,AD,12,RAJ1B,535,22,STYNG1,537,,1,0,14,0,0,14,0,0,0,8/14/2016,6:20:23,N,1,N,44,KA50F124,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,2090,7735,12,0,0,1,8/14/2016 6:23
35,260879708,D1216081300112,222/1,2,325-719-768,222UP,21459,251,228,1,AD,5,SCRLE,320,25,KGR2,5494,,1,0,19,0,0,19,0,0,0,8/14/2016,6:02:17,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
36,260879709,D1216081300112,222/1,2,325-719-768,222UP,21459,252,229,1,AD,10,MRBS,269,15,NDH,272,,1,0,5,0,0,5,0,0,0,8/14/2016,6:04:25,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
37,260879710,D1216081300112,222/1,2,325-719-768,222UP,21459,253,230,1,AD,15,NDH,272,28,KGPS,4979,,1,0,17,0,0,17,0,0,0,8/14/2016,6:11:49,N,1,N,23,KA01FA0335,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,19134,10996,12,0,0,1,8/14/2016 6:23
38,260879711,D0416081300131,500A/1,1,325-739-415,500-AUP,7362,256,243,1,AD,11,BTM16,1430,23,CLA,7030,,1,0,19,0,0,19,0,0,0,8/14/2016,6:16:57,N,1,N,33,KA57F1143,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,3690,8080,12,0,0,1,8/14/2016 6:23
39,260879712,D0416081300131,500A/1,1,325-739-415,500-AUP,7362,257,244,1,AD,16,HSRA2,161,36,KR RLY,411,,1,0,22,0,0,22,0,0,0,8/14/2016,6:17:43,N,1,N,33,KA57F1143,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,3690,8080,12,0,0,1,8/14/2016 6:23
40,260879713,D0416081300131,500A/1,1,325-739-415,500-AUP,7362,258,245,1,AD,16,HSRA2,161,36,KR RLY,411,,1,0,22,0,0,22,0,0,0,8/14/2016,6:18:42,N,1,N,33,KA57F1143,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,3690,8080,12,0,0,1,8/14/2016 6:23
41,260879714,D0416081300131,500A/1,1,325-739-415,500-AUP,7362,259,246,1,AD,16,HSRA2,161,27,KDBH1,5228,,1,0,19,0,0,19,0,0,0,8/14/2016,6:19:24,N,1,N,33,KA57F1143,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,3690,8080,12,0,0,1,8/14/2016 6:23
42,260879715,D3816081300115,KBS-3A/14,5,325-739-191,KBS-3AUP,29928,254,0,0,TL,50,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/14/2016,0:18:48,N,1,N,20,KA57F1243,0,0,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,14987,13311,12,0,0,1,8/14/2016 6:23
43,260879716,D3816081300115,KBS-3A/14,6,325-739-191,KBS-3ADN,31649,255,0,0,TS,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/14/2016,0:18:49,N,1,N,20,KA57F1243,1.0.3.323,3918,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,14987,13311,12,0,0,1,8/14/2016 6:23
44,260879717,D3816081300115,KBS-3A/14,6,325-739-191,KBS-3ADN,31649,256,241,1,AD,16,ELC,6723,47,KBS123,8456,,2,0,46,0,0,46,0,0,0,8/14/2016,0:23:29,N,1,N,20,KA57F1243,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,14987,13311,12,0,0,1,8/14/2016 6:23
45,260879718,D3816081300115,KBS-3A/14,6,325-739-191,KBS-3ADN,31649,257,242,1,AD,16,ELC,6723,47,KBS123,8456,,1,0,23,0,0,23,0,0,0,8/14/2016,0:24:17,N,1,N,20,KA57F1243,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,14987,13311,12,0,0,1,8/14/2016 6:23
46,260879719,D3816081300115,KBS-3A/14,6,325-739-191,KBS-3ADN,31649,258,243,1,AD,16,ELC,6723,25,MDWL1,50,,1,0,19,0,0,19,0,0,0,8/14/2016,0:24:53,N,1,N,20,KA57F1243,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,14987,13311,12,0,0,1,8/14/2016 6:23
47,260879720,D3816081300115,KBS-3A/14,6,325-739-191,KBS-3ADN,31649,259,244,1,AD,25,MDWL1,50,47,KBS123,8456,,1,0,19,0,0,19,0,0,0,8/14/2016,0:39:09,N,1,N,20,KA57F1243,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,14987,13311,12,0,0,1,8/14/2016 6:23
48,260879721,D3816081300115,KBS-3A/14,6,325-739-191,KBS-3ADN,31649,260,245,1,AD,33,WGPS,57,47,KBS123,8456,,2,0,24,0,0,24,0,0,0,8/14/2016,0:49:02,N,1,N,20,KA57F1243,,,0,0,0,0,0,0,0,0,0,0,Y,1,N,0,T,14987,13311,12,0,0,1,8/14/2016 6:23
49,260879722,D3816081300115,KBS-3A/14,6,325-739-191,KBS-3ADN,31649,261,0,0,TL,47,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8/14/2016,6:16:24,N,1,N,20,KA57F1243,0,0,0,0,0,0,0,0,0,0,0,0,N,1,N,0,T,14987,13311,12,0,0,1,8/14/2016 6:23
0,260590263,D1016081300150,300E/1,5,325-718-602,300-EDN,20974,86,76,1,AD,1,KRPG,646,11,RMNRR,414,,1,0,14,0,0,14,0,0,0,8/13/2016,18:57:37,N,1,N,41,KA01F4336,,,0,0,0,0,0,0,0,0,0,0,Y,2,N,0,T,17106,11770,12,0,0,1,8/13/2016 19:03
